2025-07-04 22:25:57.878546 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 22:25:59.394163 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 22:26:00.987930 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 22:26:02.487934 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 22:26:03.503563 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 22:26:04.972306 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 22:26:06.300446 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 22:26:08.356107 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 22:26:10.027985 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 22:26:11.731116 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 22:26:13.011892 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 22:26:14.363460 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 22:26:15.800464 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 22:26:17.487982 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 22:26:19.112986 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 22:40:08.965475 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 22:40:10.582680 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 22:40:13.645203 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 22:40:16.582731 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 22:40:19.592035 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 22:40:22.574971 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 22:40:25.450012 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 22:40:27.558419 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 22:40:30.511084 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 22:40:33.514053 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 22:40:35.529198 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 22:40:38.560474 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 22:40:40.388621 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 22:40:41.778767 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 22:40:43.089320 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 22:40:45.104973 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 22:40:46.808107 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 22:40:48.573751 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 22:48:38.007719 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 22:48:38.726480 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 22:48:40.867146 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 22:48:42.757800 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 22:48:44.538588 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 22:48:46.429242 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 22:48:48.226133 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 22:48:49.116771 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 22:48:50.741807 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 22:48:52.257444 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 22:48:54.507476 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 22:48:56.523135 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 22:48:58.320035 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 22:48:59.710683 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 22:49:01.085222 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 22:49:02.585236 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 22:49:05.491531 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 22:49:07.491560 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 22:49:23.525502 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 22:49:24.369255 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 22:49:26.322407 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 22:49:28.166185 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 22:49:29.963087 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 22:49:31.806866 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 22:49:33.743905 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 22:49:34.540792 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 22:49:36.243944 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 22:49:37.806479 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 22:49:40.009638 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 22:49:42.025282 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 22:49:43.775319 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 22:49:45.134703 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 22:49:46.447224 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 22:49:48.285146 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 22:49:50.402360 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 22:49:52.372616 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 22:50:28.497680 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 22:50:29.294564 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 22:50:31.387872 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 22:50:33.184768 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 22:50:35.075418 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 22:50:36.872325 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 22:50:38.669223 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 22:50:39.575498 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 22:50:41.184892 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 22:50:43.021340 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 22:50:45.312697 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 22:50:47.528733 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 22:50:49.465776 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 22:50:50.791487 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 22:50:52.231937 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 22:50:53.847189 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 22:50:55.730520 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 22:50:57.728588 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 22:52:09.144735 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 22:52:09.851299 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 22:52:11.878176 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 22:52:13.744433 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 22:52:15.580881 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 22:52:17.487153 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 22:52:19.327040 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 22:52:20.243056 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 22:52:22.233330 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 22:52:23.694785 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 22:52:26.128885 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 22:52:28.394057 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 22:52:30.340880 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 22:52:31.781278 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 22:52:33.295994 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 22:52:35.044065 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 22:52:37.177059 - C:/Users/IBANEZ-3F/Desktop/archivedwl-978/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
